mission,koi_id,koi_time0bk,koi_period,koi_duration,koi_is_planet
Kepler, 7115550,131.793790,0.566814,0.168708,0
Kepler, 9532637,132.022402,0.614964,0.080439,0
Kepler, 5305451,189.093900,161.253747,1.055083,0
Kepler, 7174349,132.493120,2.974164,0.072596,0
Kepler, 11824218,145.459500,15.841317,0.075650,0
Kepler, 10788461,132.301100,2.590396,0.087000,1
Kepler, 10788461,133.095200,5.323533,0.113083,1
Kepler, 11667548,132.074741,0.831741,0.095708,0
Kepler, 8868649,133.840480,4.447371,0.810417,0
Kepler, 9715939,141.611199,12.893018,0.137512,0
Kepler, 4751083,135.658900,4.532416,0.136933,0
Kepler, 4751083,133.386555,2.266319,0.131667,0
Kepler, 5903301,132.145331,1.160154,0.090188,0
Kepler, 7695087,133.301891,4.032760,0.113308,0
Kepler, 6200709,134.946130,3.723553,0.148467,0
Kepler, 7013923,132.568900,2.213961,0.143833,0
Kepler, 5360082,133.204780,11.355012,0.606542,0
Kepler, 6543683,132.303851,1.195515,0.211808,0
Kepler, 10555365,131.773470,5.801848,0.164796,0
Kepler, 5481426,133.439270,2.384050,0.136871,0
Kepler, 7983756,136.549130,5.240783,0.218250,0
Kepler, 7289165,131.699980,5.266414,0.101683,0
Kepler, 12784167,132.199150,1.847893,0.078767,1
Kepler, 8949316,131.685770,0.604359,0.043429,0
Kepler, 8912730,132.584800,11.377528,0.538250,0
Kepler, 9784230,131.570334,0.798197,0.092515,0
Kepler, 11466960,131.899050,0.695955,0.061208,0
Kepler, 3124420,132.468516,0.948952,0.182537,0
Kepler, 4649440,147.668030,19.370708,0.093608,0
Kepler, 2437488,141.811050,14.469939,0.310625,0
Kepler, 10083623,131.529071,1.278555,0.059363,0
Kepler, 11253711,132.682700,1.226224,0.090371,1
Kepler, 8043052,133.465290,2.244600,0.080017,0
Kepler, 5435816,251.877795,181.852177,0.240521,0
Kepler, 8559589,140.947135,223.112748,0.373679,0
Kepler, 4372765,140.085020,15.640642,0.268850,0
Kepler, 10268903,131.573418,1.103978,0.030833,0
Kepler, 7017437,157.754400,43.849647,0.092375,0
Kepler, 7220320,131.793035,0.752158,0.101139,0
Kepler, 9291378,135.150790,3.796488,0.461079,0
Kepler, 4949524,132.497950,1.233076,0.521083,0
Kepler, 2697935,132.335600,21.513523,3.249292,0
Kepler, 6531143,147.909300,19.444457,0.229542,0
Kepler, 3550434,132.076408,1.191049,0.057242,0
Kepler, 2558370,131.585311,0.546248,0.087837,0
Kepler, 5397166,132.278280,1.811966,0.158000,0
Kepler, 7024530,156.971530,66.153978,0.245667,0
Kepler, 5015459,251.750320,158.322638,0.091171,0
Kepler, 11709124,134.649640,3.932766,0.122513,1
Kepler, 8505920,270.665350,198.680859,0.345083,1
Kepler, 1433980,132.328769,1.592634,0.372867,0
Kepler, 2438490,131.538830,3.315778,0.176454,0
Kepler, 3838496,133.110629,2.990252,0.326925,0
Kepler, 6470521,131.827041,2.080434,0.321167,0
Kepler, 2449090,134.192012,4.944046,0.187639,0
Kepler, 5652260,132.311502,4.464565,0.167588,0
Kepler, 2569494,132.327620,1.523299,0.246179,0
Kepler, 12405950,132.774997,3.539631,0.064050,0
Kepler, 5206233,134.234220,6.195862,0.108658,0
Kepler, 7031066,131.816200,0.566806,0.181958,0
Kepler, 6775985,133.175900,27.961084,0.161421,0
Kepler, 11357192,169.646870,186.516812,0.133200,0
Kepler, 9533489,300.176978,197.145533,0.088104,0
Kepler, 11825057,131.972409,0.532088,0.143762,0
Kepler, 12306699,133.822230,3.204223,0.116467,0
Kepler, 9692336,131.595979,0.687898,0.165167,0
Kepler, 9641008,132.024330,2.178155,0.147092,0
Kepler, 8588377,131.632840,0.994662,0.065667,0
Kepler, 3644601,295.864900,359.006880,1.340000,0
Kepler, 4242692,132.462050,1.138548,0.089508,1
Kepler, 8781480,159.345400,121.059804,0.129667,0
Kepler, 6783732,131.575050,0.721335,0.062875,0
Kepler, 11607176,132.644640,3.282743,0.370833,0
Kepler, 10661718,131.807830,1.231362,0.226375,0
Kepler, 6105462,163.158150,89.722413,0.456792,1
Kepler, 6470516,131.827995,2.080432,0.312487,0
Kepler, 7770471,132.448327,1.157805,0.194201,0
Kepler, 5130380,137.146590,19.979098,0.440158,0
Kepler, 6314173,132.822635,1.433262,0.259188,0
Kepler, 5688997,136.956800,23.870694,0.145050,0
Kepler, 7031340,131.868100,0.566769,0.125458,0
Kepler, 4073730,131.589050,6.282043,0.330875,0
Kepler, 2854948,132.390205,0.974303,0.087867,0
Kepler, 3644601,176.060800,119.686505,1.222083,0
Kepler, 8459354,184.489200,53.556625,0.674167,0
Kepler, 10328393,154.575080,34.211502,0.206125,1
Kepler, 10259029,134.558528,7.061150,0.138965,0
Kepler, 8299947,131.570648,2.682767,0.190893,0
Kepler, 3335813,132.488455,3.711012,0.139142,0
Kepler, 11858741,131.520134,1.780982,0.142904,0
Kepler, 6363494,131.911380,1.815632,0.139905,0
Kepler, 2576107,234.746256,205.583331,0.251471,0
Kepler, 9532421,134.714450,4.309067,0.092083,0
Kepler, 6936966,159.784800,36.472152,0.111375,0
Kepler, 5653849,161.935060,111.039620,1.072958,0
Kepler, 2437060,132.858200,3.187087,0.303737,0
Kepler, 8127648,131.703274,1.023470,0.099183,0
Kepler, 11564013,132.032240,0.875268,0.066825,0
Kepler, 9405541,132.084280,5.552607,0.171575,0
Kepler, 8906045,133.672050,2.347480,1.093750,0
Kepler, 7031638,132.441400,1.133531,0.132083,0
Kepler, 7296094,131.884401,0.890745,0.080062,0
Kepler, 5437945,139.353500,440.784376,0.903875,1
Kepler, 12009347,133.576320,2.723858,0.059638,0
Kepler, 4037163,131.966607,0.635442,0.082612,0
Kepler, 5535890,134.601500,3.255190,0.112988,0
Kepler, 5215980,132.494710,2.531140,0.849958,0
Kepler, 9353742,131.682560,0.938750,0.056533,1
Kepler, 9178185,133.295180,2.992705,0.052437,0
Kepler, 6290382,137.034560,6.128107,0.117667,0
Kepler, 3327992,131.991370,2.115512,0.354650,0
Kepler, 5649206,133.968534,2.446737,0.209171,0
Kepler, 5193384,157.816400,21.377954,1.036333,0
Kepler, 5181804,132.272390,4.350460,0.105317,0
Kepler, 10491544,133.842610,22.771945,0.424979,0
Kepler, 9101496,149.500700,67.844689,0.489875,1
Kepler, 11450414,154.298330,27.321424,0.201500,1
Kepler, 4937143,135.993000,9.848840,0.239271,0
Kepler, 8719324,139.788216,10.233360,0.314583,0
Kepler, 11241814,232.241995,227.662522,0.229467,0
Kepler, 5036537,132.521276,1.061009,0.111312,0
Kepler, 9837083,131.599128,0.623394,0.058497,0
Kepler, 12557548,132.058957,0.653554,0.067917,1
Kepler, 3657758,133.680100,2.370293,0.069417,1
Kepler, 7031726,131.836800,0.566794,0.196417,0
Kepler, 3338660,131.795634,1.873381,0.421179,0
Kepler, 3338674,131.796393,1.873379,0.380533,0
Kepler, 5546277,137.388480,7.500240,0.121500,0
Kepler, 8258160,150.036200,23.627035,0.478375,0
Kepler, 9752982,132.050846,0.716710,0.031108,0
Kepler, 4666008,132.754410,2.248063,0.213737,0
Kepler, 8430105,165.226560,63.327864,1.961433,0
Kepler, 9517393,320.728620,219.321556,0.517183,1
Kepler, 8052474,361.302835,245.438202,0.604250,0
Kepler, 3534118,218.225235,178.412990,0.122075,0
Kepler, 3534118,217.671826,178.449730,0.535833,0
Kepler, 2441161,132.218114,2.192004,0.128125,0
Kepler, 3231120,133.380544,3.900109,0.162654,0
Kepler, 12216706,132.275220,1.471060,0.182117,0
Kepler, 12216706,131.524616,0.735538,0.083333,0
Kepler, 10735331,274.209685,213.399041,0.271012,0
Kepler, 7763269,134.073200,6.408030,0.122033,0
Kepler, 5471606,132.198475,0.962836,0.207683,0
Kepler, 11200405,135.099090,4.639602,0.144317,0
Kepler, 5475736,134.175810,2.991885,0.309663,0
Kepler, 9049673,131.583734,1.327471,0.218058,0
Kepler, 7031898,131.817000,0.566793,0.109875,0
Kepler, 9593759,132.365840,1.247157,0.111579,0
Kepler, 5020044,132.591180,2.119100,0.342346,0
Kepler, 11560037,131.992658,1.466536,0.034258,0
Kepler, 11911561,137.481093,8.870416,0.053600,0
Kepler, 6547322,132.167600,1.491318,0.196708,0
Kepler, 9159265,132.437080,3.044766,0.398667,0
Kepler, 4472818,182.669910,70.967209,0.290096,1
Kepler, 5816806,134.453921,4.455433,0.213167,0
Kepler, 6531496,135.225964,14.323890,0.201554,0
Kepler, 9661869,135.862807,20.427232,0.144345,0
Kepler, 9411166,230.098650,105.655265,0.391250,1
Kepler, 3097352,134.422433,4.029803,0.184588,0
Kepler, 6066379,131.606872,1.303859,0.181999,0
Kepler, 12154526,133.526240,3.188990,0.113417,1
Kepler, 3459199,132.340523,1.570518,0.133479,0
Kepler, 6973796,139.571680,115.994336,0.100567,0
Kepler, 12023089,131.679219,0.623442,0.060834,0
Kepler, 6286155,137.587340,14.541747,0.233613,0
Kepler, 7831363,132.893700,2.817534,0.089796,0
Kepler, 8804845,131.615420,0.762132,0.050833,1
Kepler, 4663185,146.147300,56.699311,0.294608,0
Kepler, 5305471,189.109480,161.252247,0.977792,0
Kepler, 5560830,132.165597,0.867719,0.263458,0
Kepler, 8211824,132.164939,0.841122,0.085129,0
Kepler, 5980800,132.175806,0.828326,0.059467,0
Kepler, 9592850,131.946730,1.219325,0.197921,0
Kepler, 6227560,133.711919,2.401752,0.086813,0
Kepler, 5866104,133.626400,36.977095,0.216929,0
Kepler, 8256044,140.020073,16.371884,0.143528,0
Kepler, 8780968,132.390683,2.617285,0.398104,0
Kepler, 6960446,136.025010,10.148735,0.233458,0
Kepler, 8264097,132.038502,2.897437,0.136804,0
Kepler, 7515679,133.503480,5.546083,0.113208,1
Kepler, 9674592,136.139660,6.873664,0.295187,0
Kepler, 9674592,132.457566,6.873664,0.202083,0
Kepler, 10879213,132.156558,0.668483,0.100538,0
Kepler, 5650314,131.835891,1.070273,0.178517,0
Kepler, 6962901,132.237830,0.977170,0.145175,0
Kepler, 8302302,132.396556,1.135930,0.187650,0
Kepler, 10581918,132.484490,1.801863,0.302050,0
Kepler, 3851949,143.743190,54.771460,1.549462,0
Kepler, 9097892,132.172107,1.674691,0.084079,0
Kepler, 9351316,176.499780,161.515617,0.272833,1
Kepler, 4579313,132.975150,2.112405,0.107687,0
Kepler, 11614528,132.689490,1.870990,0.076800,0
Kepler, 8848288,133.033050,5.566487,0.455458,0
Kepler, 6590307,132.066000,1.332538,0.155708,0
Kepler, 5308419,132.100280,1.241483,0.091458,0
Kepler, 6312521,132.943637,3.015519,0.132137,0
Kepler, 4579321,134.034448,2.112396,0.115475,0
Kepler, 5202905,143.576000,14.844484,0.253792,1
Kepler, 1575690,132.436339,2.252418,0.082362,0
Kepler, 4386047,133.422871,2.900613,0.155654,0
Kepler, 5103998,172.472322,174.769712,0.098204,0
Kepler, 9655858,138.112590,31.432846,0.223087,0
Kepler, 10275880,139.476350,9.726754,0.817558,0
Kepler, 2166200,132.646466,8.096939,0.120138,0
Kepler, 3547315,131.911078,0.642349,0.088267,0
Kepler, 6933781,229.758424,130.419419,0.173542,0
Kepler, 6148271,133.126500,1.785265,0.259304,0
Kepler, 5386904,132.666600,4.859144,0.160783,0
Kepler, 2997178,135.064690,5.950778,0.233333,0
Kepler, 8956206,219.334830,99.673478,0.040333,0
Kepler, 8260198,132.179352,0.955297,0.072521,0
Kepler, 10733174,299.387100,280.476576,1.343333,0
Kepler, 8564976,197.413390,152.825599,0.945333,0
Kepler, 11760860,131.537130,2.416601,0.082079,1
Kepler, 7910148,134.299947,4.252082,0.114763,0
Kepler, 12459731,143.127623,14.180228,0.188933,0
Kepler, 12735740,363.071925,282.525356,0.449854,1
Kepler, 4678875,133.074198,1.878877,0.275370,0
Kepler, 7812175,134.035628,17.793912,0.179975,0
Kepler, 7708193,134.817062,7.942583,0.294217,0
Kepler, 5478083,142.524510,15.852311,0.202946,0
Kepler, 10857342,133.610004,2.415926,0.407371,0
Kepler, 5215700,132.099430,0.656201,0.174125,0
Kepler, 8780959,132.391963,2.617281,0.402542,0
Kepler, 5565486,131.704429,1.412524,0.239525,0
Kepler, 8453214,131.541600,5.776767,0.284250,0
Kepler, 8552719,176.274619,88.406787,0.512829,1
Kepler, 8556077,134.608400,3.635724,0.091092,0
Kepler, 7757698,399.516900,369.181947,0.134958,0
Kepler, 8625821,136.938850,45.396839,0.186542,0
Kepler, 8652999,136.559820,15.160166,0.244000,0
Kepler, 12164770,132.225170,2.630094,0.467750,0
Kepler, 9541322,134.551810,9.405270,0.086500,0
Kepler, 10470616,132.216890,4.157138,0.075333,0
Kepler, 10362031,132.982520,3.213690,0.091875,0
Kepler, 6373680,133.663930,2.870660,0.064208,0
Kepler, 10963242,138.460448,31.246111,0.198333,0
Kepler, 9150827,208.420569,82.372085,0.264583,0
Kepler, 9957351,131.893383,0.991105,0.092237,0
Kepler, 5385575,141.538206,12.425580,2.383383,0
Kepler, 3732035,153.906450,138.944022,0.442125,1
Kepler, 5385697,141.502500,12.426045,1.157046,0
Kepler, 5385697,133.938500,12.426000,1.258192,0
Kepler, 8823833,132.989520,1.506501,0.129692,0
Kepler, 5015913,133.381942,1.179970,0.082271,0
Kepler, 5103942,131.806670,10.101767,0.088612,0
Kepler, 8678664,133.516609,15.420409,0.098779,0
Kepler, 8832512,131.768250,9.976821,0.145304,1
Kepler, 8892721,163.631940,61.491341,0.401125,0
Kepler, 9042357,146.388120,16.003517,0.166708,0
Kepler, 9115681,132.197410,1.863909,0.183917,0
Kepler, 10481045,131.558930,2.037439,0.129292,0
Kepler, 8107034,386.910200,332.749840,0.615417,0
Kepler, 3962751,171.320010,45.603048,0.347917,0
Kepler, 8582291,132.076920,2.468101,0.117917,0
Kepler, 5110683,134.950780,12.534499,0.250833,0
Kepler, 7967861,171.913000,215.152180,0.832083,0
Kepler, 8179325,133.989440,3.172757,0.225167,0
Kepler, 5475494,132.083410,0.736194,0.046450,0
Kepler, 9412445,132.518430,10.186708,0.312417,0
Kepler, 7866914,217.681430,365.994154,0.544625,0
Kepler, 6057684,131.851330,0.540290,0.150792,0
Kepler, 5271608,133.442250,2.490475,0.091679,0
Kepler, 5357470,133.004290,2.172580,0.065808,0
Kepler, 5443775,131.567430,3.307670,0.069667,0
Kepler, 5527172,132.865355,3.183961,0.157812,0
Kepler, 7386391,148.318200,48.507991,0.374333,0
Kepler, 5529643,131.790400,0.759766,0.221792,0
Kepler, 9366989,132.100235,1.219034,0.089625,0
Kepler, 9468717,134.010100,7.373392,0.120125,0
Kepler, 9528420,134.153065,4.708471,0.252096,0
Kepler, 9529744,131.676160,2.404557,0.312158,0
Kepler, 9674608,133.249870,2.972048,0.049917,0
Kepler, 8495415,133.681850,2.237180,0.061392,0
Kepler, 10341905,131.524770,0.933742,0.273000,0
Kepler, 10336927,131.944630,134.763090,0.365417,0
Kepler, 12115188,133.458716,0.495434,0.052067,0
Kepler, 9850957,135.867450,8.480313,0.249500,0
Kepler, 12470954,131.851360,5.405344,0.096667,0
Kepler, 11568224,131.900716,0.882132,0.283775,0
Kepler, 7938883,131.573814,0.489682,0.072896,0
Kepler, 9280239,135.475140,364.751562,0.544042,1
Kepler, 4544571,132.080937,2.189099,0.214575,0
Kepler, 3245661,132.168239,0.708805,0.153287,0
Kepler, 5618071,160.491800,88.821421,0.389583,0
Kepler, 6312534,132.942717,1.507761,0.129000,0
Kepler, 6470917,133.028090,1.506020,0.100333,0
Kepler, 7431709,131.776000,0.572514,0.098042,0
Kepler, 6611330,136.493569,35.145781,0.093875,0
Kepler, 6699368,131.542094,3.690317,0.057433,0
Kepler, 9886255,182.051270,105.956682,0.291617,1
Kepler, 9973855,134.063220,2.956006,0.111321,0
Kepler, 10019399,133.050811,11.805708,0.085392,0
Kepler, 7841368,141.801500,25.371056,0.155792,0
Kepler, 10031707,132.019360,8.589669,0.290083,0
Kepler, 10092312,138.741584,4.468457,0.059146,0
Kepler, 10407054,132.443060,0.933755,0.168667,0
Kepler, 10880007,199.895060,86.798766,0.124583,0
Kepler, 8418129,222.036480,164.575067,0.398750,0
Kepler, 6525185,131.610700,1.710308,0.113250,0
Kepler, 10812504,197.217210,79.920132,0.186750,0
Kepler, 8107115,172.424200,199.311300,0.267917,0
Kepler, 10663411,137.741800,157.821310,0.517500,0
Kepler, 10090219,133.530490,2.286126,0.517000,0
Kepler, 9899217,132.054150,1.332550,0.195417,0
Kepler, 6750902,131.736456,0.469335,0.036933,0
Kepler, 5895588,132.176490,0.849278,0.130708,0
Kepler, 6803855,148.808140,71.452317,0.261500,1
Kepler, 6891366,132.718890,1.752565,0.145958,0
Kepler, 7448023,131.779830,0.566817,0.082542,0
Kepler, 6891637,132.727350,1.752554,0.161542,0
Kepler, 6975615,133.156010,2.065352,0.110875,0
Kepler, 7137725,132.479800,2.253552,0.152500,0
Kepler, 10153855,131.524650,1.063789,0.044667,1
Kepler, 10230571,172.263010,123.114948,0.718333,0
Kepler, 10294613,132.490560,1.854494,0.176529,0
Kepler, 7879648,132.203090,1.020713,0.036375,0
Kepler, 10491044,133.069480,2.199064,0.133208,0
Kepler, 10614012,149.172880,132.133101,1.113125,0
Kepler, 10616415,131.591970,1.120646,0.073600,0
Kepler, 6525193,131.617390,1.710279,0.093833,0
Kepler, 6866251,158.955700,65.238281,0.239833,0
Kepler, 7117710,131.808500,0.566796,0.096833,0
Kepler, 4178606,131.612460,42.352004,0.323875,1
Kepler, 5980208,131.505450,0.789161,0.038617,1
Kepler, 5303557,133.064250,2.399082,0.182667,0
Kepler, 10227863,135.022200,5.140726,1.135000,0
Kepler, 7281668,131.843100,0.566799,0.217667,0
Kepler, 8036287,132.806850,1.444452,0.040638,1
Kepler, 9602562,133.517200,3.556536,0.362500,0
Kepler, 10668665,137.744990,9.608536,0.153000,0
Kepler, 10407020,131.522180,0.933748,0.163483,0
Kepler, 7380829,132.242930,3.174636,0.457833,0
Kepler, 7470491,131.715650,0.902223,0.085483,0
Kepler, 7768952,148.496800,22.468531,0.126417,0
Kepler, 8162790,141.515930,10.161048,0.126867,0
Kepler, 9655129,133.764120,2.743979,0.268417,0
Kepler, 9899483,132.051100,1.332561,0.170958,0
Kepler, 7882360,376.412400,364.143970,0.640417,0
Kepler, 10965740,136.696450,21.787691,0.187417,0
Kepler, 11187436,133.935110,5.907415,0.042333,1
Kepler, 11285136,133.810150,2.368174,0.097750,0
Kepler, 11298815,136.918350,5.738659,0.168792,0
Kepler, 11342573,204.836321,91.056419,0.280342,0
Kepler, 9823519,134.206420,4.496861,0.072108,1
Kepler, 7047824,140.207320,24.754385,0.141250,1
Kepler, 4479633,131.819100,0.475069,0.035633,0
Kepler, 4952341,134.830290,1.796838,0.329625,0
Kepler, 8176019,178.105160,187.512513,0.335417,0
Kepler, 5385491,133.990000,12.425484,1.167575,0
Kepler, 11358389,146.910350,17.783830,0.166542,1
Kepler, 5551504,131.936130,1.204529,0.067500,0
Kepler, 6421503,131.895060,2.158396,0.337083,0
Kepler, 7538434,415.424500,371.149500,0.660625,0
Kepler, 10487119,131.769948,3.374685,0.186806,0
Kepler, 10621666,136.663120,2.618410,0.137667,0
Kepler, 10747439,134.889552,4.593595,0.109963,0
Kepler, 10749128,240.291000,125.042600,0.374583,0
Kepler, 10813841,354.544970,6.170392,0.088167,0
Kepler, 10879656,132.070290,0.364860,0.061400,0
Kepler, 12691412,137.020590,6.905223,0.147208,0
Kepler, 5024482,132.706100,1.525910,0.129750,0
Kepler, 8175131,132.104660,4.271220,0.122013,0
Kepler, 7177766,131.578270,0.769359,0.064017,0
Kepler, 5513897,132.562390,0.755109,0.123625,0
Kepler, 10664416,138.497660,25.323922,2.933542,0
Kepler, 5807769,132.268000,7.990224,0.136375,1
Kepler, 11495766,134.171300,4.174917,0.201167,0
Kepler, 7282154,131.824890,0.566787,0.081625,0
Kepler, 3228988,132.224330,0.730947,0.175958,0
Kepler, 2970804,131.661024,0.686994,0.146883,0
Kepler, 7552701,131.510430,1.324248,0.061496,0
Kepler, 7418173,132.190835,0.780632,0.058787,0
Kepler, 3228804,132.221920,0.730947,0.183167,0
Kepler, 11045383,158.917777,41.166761,0.092221,0
Kepler, 11391667,134.136921,1.083737,0.065797,0
Kepler, 11392017,133.031950,2.455704,0.129167,0
Kepler, 3446451,131.910695,0.642349,0.057079,0
Kepler, 6603756,135.885314,5.204287,0.260825,0
Kepler, 8460600,134.206991,6.352091,0.161988,0
Kepler, 12121470,132.265910,1.877351,0.072825,0
Kepler, 3327993,134.099610,2.115523,0.279667,0
Kepler, 5467124,134.275780,2.845740,0.303333,0
Kepler, 7906739,136.883450,7.014761,0.164375,0
Kepler, 2860114,132.976171,0.941603,0.049525,0
Kepler, 8501062,149.474310,24.402134,0.523750,0
Kepler, 7199644,131.820400,1.133573,0.118708,0
Kepler, 11966253,131.838680,0.643469,0.046283,0
Kepler, 10275805,182.998240,112.645961,0.293208,0
Kepler, 5709889,131.865610,0.526888,0.037379,0
Kepler, 3119256,132.907000,4.142447,0.091792,0
Kepler, 9943435,131.525370,0.777664,0.048921,0
Kepler, 2442359,131.754680,0.552834,0.053696,0
Kepler, 7707742,132.623984,0.758354,0.190338,0
Kepler, 6041734,164.156440,76.536953,0.232250,1
Kepler, 2010191,132.633300,3.435251,0.187875,0
Kepler, 5471675,132.206970,0.962828,0.183792,0
Kepler, 8845574,136.271600,1.878156,0.085750,0
Kepler, 2021440,136.331010,7.811540,0.249333,0
Kepler, 3122985,131.607354,0.993489,0.082058,0
Kepler, 3248019,132.367491,1.334105,0.131093,0
Kepler, 3328026,134.112590,2.115499,0.280750,0
Kepler, 7116024,131.840500,3.400767,0.195833,0
Kepler, 2014991,132.174390,6.496769,0.105292,0
Kepler, 12885212,133.313180,2.057500,0.107042,0
Kepler, 5894073,136.968500,10.585676,0.204625,0
Kepler, 10518424,132.995380,2.696336,0.218250,0
Kepler, 4245933,140.794000,11.258074,0.979833,0
Kepler, 7199724,131.832450,0.566796,0.171833,0
Kepler, 12935144,131.502420,1.099291,0.073542,0
Kepler, 6185496,131.542370,0.474629,0.042475,0
Kepler, 12170648,132.017121,0.299698,0.035304,0
Kepler, 7282168,131.771500,0.566817,0.074125,0
Kepler, 9851943,131.528740,1.081935,0.214000,0
Kepler, 2708420,132.663900,1.891299,0.220583,0
Kepler, 8142787,210.118020,178.139072,0.402250,1
Kepler, 3654950,134.316022,4.067371,0.245675,0
Kepler, 3836453,131.996310,1.540396,0.067937,0
Kepler, 3952651,141.293250,32.904573,0.183417,0
Kepler, 3966262,135.345900,2.463533,0.123083,0
Kepler, 4144231,140.648390,22.913390,0.164167,0
Kepler, 9964670,132.325280,1.541350,0.137083,0
Kepler, 6209798,131.936190,1.205413,0.064042,0
Kepler, 6525249,131.609730,1.710316,0.150583,0
Kepler, 11075429,139.078720,23.921041,0.215583,1
Kepler, 6137681,433.620660,356.535835,0.227792,0
Kepler, 9655419,133.228300,1.921495,0.078792,0
Kepler, 5895158,132.472130,1.093666,0.059996,1
Kepler, 5471690,134.033800,12.424733,0.701167,0
Kepler, 5350447,175.371570,70.751199,0.258250,0
Kepler, 8934103,296.037780,175.138920,0.448625,1
Kepler, 7618364,132.564360,1.302061,0.075992,0
Kepler, 4150390,144.456513,55.251786,0.253917,0
Kepler, 4851464,133.219686,5.548251,0.252822,0
Kepler, 4913000,133.607376,4.442521,0.103246,0
Kepler, 4945877,132.167860,1.339670,0.078958,0
Kepler, 5110423,133.731821,2.685224,0.169300,0
Kepler, 2581191,132.713170,1.990426,0.128458,0
Kepler, 7379385,171.745100,67.230028,1.042083,0
Kepler, 6199702,132.100758,0.805260,0.040746,0
Kepler, 6307083,167.107980,75.378782,0.219500,0
Kepler, 6780158,131.922010,2.464161,0.101125,0
Kepler, 7199756,131.857150,0.566781,0.166458,0
Kepler, 7362696,134.820090,4.931299,0.077608,0
Kepler, 3865595,132.876180,5.591874,0.069925,0
Kepler, 9593528,132.353100,1.886654,0.055958,0
Kepler, 5195945,132.368310,14.536822,0.133125,0
Kepler, 5288577,131.805720,1.728530,0.159125,0
Kepler, 11969988,132.017270,2.190687,0.183750,0
Kepler, 8483258,233.771700,372.164780,0.470333,0
Kepler, 4832225,132.393380,0.947730,0.046546,0
Kepler, 7664272,448.723300,341.014950,0.213333,0
Kepler, 5302006,132.749830,6.146312,0.158458,0
Kepler, 5306720,143.464640,27.364323,0.147708,0
Kepler, 5389540,133.207190,10.262320,0.148667,0
Kepler, 5444384,132.552560,1.519529,0.215313,0
Kepler, 5450814,137.625165,6.487526,0.102233,0
Kepler, 7116519,131.870800,0.566764,0.096917,0
Kepler, 9635510,131.906960,2.351976,0.221000,0
Kepler, 8076630,131.807440,0.861643,0.101325,0
Kepler, 4077901,140.747250,12.109763,0.423917,0
Kepler, 10271691,136.671800,63.909601,0.493750,0
Kepler, 10544677,138.583620,19.735287,0.212375,0
Kepler, 7199883,131.812890,0.566799,0.128000,0
Kepler, 8552587,131.723748,1.061936,0.138237,0
Kepler, 6019872,132.744140,1.485898,0.101917,0
Kepler, 4864734,131.805740,1.845611,0.097375,0
Kepler, 8282846,167.760420,133.303247,0.305917,1
Kepler, 5938970,195.626050,125.413230,0.096838,1
Kepler, 8381693,137.264700,21.570292,1.683333,0
Kepler, 4929299,132.082640,0.868723,0.060904,0
Kepler, 7375348,171.506110,25.308936,0.240433,1
Kepler, 10223615,176.529490,27.254720,0.030417,0
Kepler, 3342463,183.568810,34.107875,0.170833,0
Kepler, 6680177,177.048320,16.614744,0.115417,0
Kepler, 5565497,131.703530,1.412526,0.228750,0
Kepler, 5730389,131.713540,2.759573,0.291625,0
Kepler, 5802478,134.134400,3.791882,0.089583,0
Kepler, 5942093,131.851330,14.387247,0.079492,0
Kepler, 5992270,168.301790,58.430265,0.299167,0
Kepler, 7117126,131.969971,0.566717,0.108662,0
Kepler, 4761060,140.925230,13.379359,0.367042,0
Kepler, 5479802,136.291350,13.262554,0.193750,0
Kepler, 5607631,140.251230,20.569658,0.177625,0
Kepler, 4951249,135.468540,4.523423,0.105458,0
Kepler, 9156585,134.447630,22.324237,0.152875,0
Kepler, 3121340,132.062470,0.723948,0.088542,0
Kepler, 8636434,296.073800,308.544422,0.770958,1
Kepler, 5952366,132.196318,0.905679,0.088183,0
Kepler, 5952366,144.077000,22.735911,1.768125,0
Kepler, 6045250,131.725419,0.909311,0.143379,0
Kepler, 5598595,131.745450,0.648774,0.110125,0
Kepler, 6681233,177.222080,32.632862,0.128333,0
Kepler, 7351237,177.418920,25.643845,0.210417,0
Kepler, 7436215,177.077450,25.585467,0.095000,0
Kepler, 9763754,186.556800,17.477020,2.271667,0
Kepler, 10216045,183.155570,16.889547,0.142083,0
Kepler, 8846163,186.209630,26.778914,0.130000,0
Kepler, 12366681,263.789320,13.333870,0.271250,0
Kepler, 1996399,184.990506,94.106282,0.717083,0
Kepler, 2697169,366.023090,14.712664,0.175417,0
Kepler, 8435247,354.767068,0.696125,0.083558,0
Kepler, 8332986,309.186750,302.388678,0.130121,0
Kepler, 6364327,132.722500,5.243725,0.714000,0
Kepler, 6762829,138.668607,18.795270,0.415900,0
Kepler, 7369865,152.312690,42.262594,0.186042,0
Kepler, 7593110,134.247174,3.549386,0.101425,0
Kepler, 7117147,131.797190,0.566813,0.149833,0
Kepler, 6634133,133.849610,9.942219,0.102208,0
Kepler, 7021534,135.150090,9.065573,0.067533,0
Kepler, 9277210,132.858100,4.943283,1.667083,0
Kepler, 9728465,132.018290,7.353909,0.085875,0
Kepler, 7124026,145.541110,15.745559,0.578208,0
Kepler, 7200485,131.800900,0.566797,0.083292,0
Kepler, 9904006,138.016980,8.486516,0.219458,1
Kepler, 4544572,132.082757,2.189093,0.213033,0
Kepler, 5738634,133.229990,2.404353,0.169583,0
